         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	         Alk	          Nd	          Ni	          Na	          Ca	          Al	          Si	        C(4)	          Fe	          Mg	       Hfo_s	      m_Ca+2	     m_HCO3-	 m_Hfo_sONi+	 m_Hfo_wONi+	m_Hfo_sONd+2	m_Hfo_wONd+2	Ferrihydrite	d_Ferrihydrite	  Chalcedony	d_Chalcedony	   Allo-1.64	 d_Allo-1.64	       O2(g)	     d_O2(g)	     Calcite	   d_Calcite	   si_CO2(g)	    si_O2(g)	 si_Olivine1	  k_Olivine1	 dk_Olivine1	  k_Olivine2	 dk_Olivine2	  k_Olivine3	 dk_Olivine3	  k_Olivine4	 dk_Olivine4	  k_Olivine5	 dk_Olivine5	  k_Olivine6	 dk_Olivine6	  k_Olivine7	 dk_Olivine7	k_Monazite-Nd	dk_Monazite-Nd	  k_Ni-proxy	 dk_Ni-proxy	         day	    Rate_Oli	   Rate_Oli1	   Rate_Oli2	   Rate_Oli3	   Rate_Oli4	   Rate_Oli5	   Rate_Oli6	Total_Rate_Oli	
           1	      transp	          10	       0.475	 4.00497e+07	          97	      6.9896	     13.2862	  0.00233512	  1.4149e-10	  7.0689e-07	  1.8413e-04	  5.7027e-03	  8.2995e-09	  3.4091e-04	  2.7609e-03	  4.4868e-06	  1.5254e-03	  5.6310e-29	  5.4869e-03	  2.1352e-03	  1.7824e-29	  3.6393e-31	  2.2318e-32	  3.0808e-34	  0.0000e+00	  0.0000e+00	  1.0844e-05	  1.6739e-08	  2.8797e-06	  8.0737e-11	  1.0000e+02	  1.0516e-12	  0.0000e+00	  0.0000e+00	     -1.9070	     -2.0000	    -12.4848	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.6354e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	          11	       0.525	 4.00497e+07	          97	     6.98265	     13.2931	  0.00233512	  1.4149e-10	  7.0694e-07	  1.8413e-04	  5.7027e-03	  8.1777e-09	  3.4089e-04	  2.7682e-03	  4.4868e-06	  1.5254e-03	  5.1824e-29	  5.4870e-03	  2.1355e-03	  1.6721e-29	  3.4140e-31	  2.0253e-32	  2.7957e-34	  0.0000e+00	  0.0000e+00	  8.8505e-06	  1.3263e-08	  2.8704e-06	  6.3939e-11	  1.0000e+02	  8.5265e-13	  0.0000e+00	  0.0000e+00	     -1.9000	     -2.0000	    -12.5101	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.6354e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           1	       0.025	 4.04625e+07	          98	     7.47149	     12.8043	  0.00109242	  3.0810e-11	  1.4150e-07	  1.8413e-04	  5.0820e-03	  2.3937e-08	  3.4252e-04	  1.1421e-03	  4.0544e-06	  1.5254e-03	  4.6142e-04	  4.9590e-03	  9.8713e-04	  1.1336e-04	  1.3404e-03	  1.0604e-07	  8.4769e-07	  2.8136e-03	 -3.8413e-07	  8.8537e-02	 -2.9069e-04	  2.7826e-04	  2.8252e-06	  9.9950e+01	 -4.4241e-04	  1.4080e-01	 -7.3392e-07	     -2.7220	     -2.0000	    -10.7298	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  4.6832e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           2	       0.075	 4.04625e+07	          98	      7.2803	     12.9955	  0.00162532	  7.1116e-11	  3.1446e-07	  1.8413e-04	  5.3482e-03	  1.5625e-08	  3.4166e-04	  1.7651e-03	  4.2289e-06	  1.5254e-03	  4.6738e-04	  5.1864e-03	  1.4793e-03	  1.5673e-04	  1.2936e-03	  1.3841e-07	  7.7232e-07	  2.8499e-03	 -2.1630e-08	  1.1759e-01	  8.9456e-07	  2.7188e-06	  4.2926e-09	  9.9994e+01	  2.2680e-09	  1.8905e-02	 -2.7131e-04	     -2.3560	     -2.0000	    -11.4250	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  4.6832e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           3	       0.125	 4.04625e+07	          98	     7.19049	     13.0853	  0.00195404	  9.8856e-11	  4.6358e-07	  1.8413e-04	  5.5124e-03	  1.2821e-08	  3.4138e-04	  2.1689e-03	  4.3453e-06	  1.5254e-03	  4.6741e-04	  5.3255e-03	  1.7814e-03	  1.7197e-04	  1.2789e-03	  1.4847e-07	  7.4647e-07	  2.8501e-03	 -1.4388e-08	  1.1728e-01	  3.1038e-07	  2.6624e-06	  1.4364e-09	  9.9994e+01	  1.3872e-09	  1.1684e-02	 -1.6674e-04	     -2.1860	     -2.0000	    -11.7525	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  4.6832e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           4	       0.175	 4.04625e+07	          98	     7.13679	      13.139	  0.00217938	  1.2275e-10	  5.9688e-07	  1.8413e-04	  5.6249e-03	  1.1403e-08	  3.4123e-04	  2.4548e-03	  4.4281e-06	  1.5254e-03	  4.6745e-04	  5.4203e-03	  1.9879e-03	  1.8420e-04	  1.2675e-03	  1.5578e-07	  7.2472e-07	  2.8503e-03	 -1.0251e-08	  1.1728e-01	  1.6433e-07	  2.6296e-06	  7.2391e-10	  9.9994e+01	  9.4774e-10	  9.1364e-03	 -1.1424e-04	     -2.0850	     -2.0000	    -11.9487	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  4.6832e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           5	       0.225	 4.04625e+07	          98	     7.10262	     13.1731	  0.00233512	  1.4146e-10	  7.0657e-07	  1.8413e-04	  5.7027e-03	  1.0589e-08	  3.4114e-04	  2.6569e-03	  4.4868e-06	  1.5254e-03	  4.6748e-04	  5.4856e-03	  2.1304e-03	  1.9322e-04	  1.2598e-03	  1.6034e-07	  7.0680e-07	  2.8505e-03	 -7.5037e-09	  1.1726e-01	  9.8594e-08	  2.5946e-06	  4.0411e-10	  9.9994e+01	  6.7530e-10	  8.3613e-03	 -8.1597e-05	     -2.0210	     -2.0000	    -12.0736	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  4.6832e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           6	       0.275	 4.04625e+07	          98	     7.06002	     13.2157	  0.00233512	  1.4147e-10	  7.0663e-07	  1.8413e-04	  5.7027e-03	  9.6540e-09	  3.4105e-04	  2.6931e-03	  4.4868e-06	  1.5254e-03	  9.0604e-25	  5.4862e-03	  2.1324e-03	  3.1837e-25	  6.3799e-26	  3.4583e-28	  4.6854e-29	  0.0000e+00	  0.0000e+00	  6.5724e-05	  9.8332e-08	  3.1128e-06	  4.7632e-10	  1.0000e+02	  6.1391e-12	  0.0000e+00	  0.0000e+00	     -1.9780	     -2.0000	    -12.2285	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.6832e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           7	       0.325	 4.04625e+07	          98	     7.03127	     13.2445	  0.00233512	  1.4147e-10	  7.0668e-07	  1.8413e-04	  5.7027e-03	  9.0737e-09	  3.4099e-04	  2.7195e-03	  4.4868e-06	  1.5254e-03	  5.7464e-29	  5.4865e-03	  2.1336e-03	  1.9493e-29	  3.9800e-31	  2.2199e-32	  3.0642e-34	  0.0000e+00	  0.0000e+00	  4.0743e-05	  6.1119e-08	  3.0068e-06	  2.9561e-10	  1.0000e+02	  3.8511e-12	  0.0000e+00	  0.0000e+00	     -1.9490	     -2.0000	    -12.3331	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.6832e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           8	       0.375	 4.04625e+07	          98	     7.01242	     13.2633	  0.00233512	  1.4147e-10	  7.0673e-07	  1.8413e-04	  5.7027e-03	  8.7141e-09	  3.4095e-04	  2.7378e-03	  4.4868e-06	  1.5254e-03	  6.1500e-29	  5.4867e-03	  2.1343e-03	  1.9629e-29	  4.0078e-31	  2.4471e-32	  3.3780e-34	  0.0000e+00	  0.0000e+00	  2.5205e-05	  3.7756e-08	  2.9406e-06	  1.8240e-10	  1.0000e+02	  2.3732e-12	  0.0000e+00	  0.0000e+00	     -1.9300	     -2.0000	    -12.4017	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.6832e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           9	       0.425	 4.04625e+07	          98	     6.99853	     13.2772	  0.00233512	  1.4148e-10	  7.0678e-07	  1.8413e-04	  5.7027e-03	  8.4591e-09	  3.4092e-04	  2.7517e-03	  4.4868e-06	  1.5254e-03	  5.6434e-29	  5.4869e-03	  2.1349e-03	  1.8147e-29	  3.7051e-31	  2.2241e-32	  3.0701e-34	  0.0000e+00	  0.0000e+00	  1.7799e-05	  2.6907e-08	  2.9099e-06	  1.2987e-10	  1.0000e+02	  1.7053e-12	  0.0000e+00	  0.0000e+00	     -1.9160	     -2.0000	    -12.4523	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.6832e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	          10	       0.475	 4.04625e+07	          98	      6.9896	     13.2862	  0.00233512	  1.4148e-10	  7.0684e-07	  1.8413e-04	  5.7027e-03	  8.2995e-09	  3.4091e-04	  2.7609e-03	  4.4868e-06	  1.5254e-03	  5.6309e-29	  5.4870e-03	  2.1352e-03	  1.7823e-29	  3.6390e-31	  2.2318e-32	  3.0807e-34	  0.0000e+00	  0.0000e+00	  1.0861e-05	  1.6739e-08	  2.8798e-06	  8.0737e-11	  1.0000e+02	  1.0516e-12	  0.0000e+00	  0.0000e+00	     -1.9070	     -2.0000	    -12.4848	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.6832e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	          11	       0.525	 4.04625e+07	          98	     6.98265	     13.2931	  0.00233512	  1.4149e-10	  7.0689e-07	  1.8413e-04	  5.7027e-03	  8.1777e-09	  3.4089e-04	  2.7682e-03	  4.4868e-06	  1.5254e-03	  5.1823e-29	  5.4870e-03	  2.1355e-03	  1.6720e-29	  3.4138e-31	  2.0252e-32	  2.7956e-34	  0.0000e+00	  0.0000e+00	  8.8638e-06	  1.3263e-08	  2.8704e-06	  6.3939e-11	  1.0000e+02	  8.5265e-13	  0.0000e+00	  0.0000e+00	     -1.9000	     -2.0000	    -12.5101	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.6832e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           1	       0.025	 4.08754e+07	          99	     7.47149	     12.8043	  0.00109243	  3.0704e-11	  1.4131e-07	  1.8413e-04	  5.0820e-03	  2.3937e-08	  3.4252e-04	  1.1421e-03	  4.0544e-06	  1.5254e-03	  4.6136e-04	  4.9590e-03	  9.8713e-04	  1.1305e-04	  1.3406e-03	  1.0577e-07	  8.4795e-07	  2.8132e-03	 -3.8413e-07	  8.8246e-02	 -2.9069e-04	  2.8108e-04	  2.8252e-06	  9.9950e+01	 -4.4241e-04	  1.4080e-01	 -7.3656e-07	     -2.7220	     -2.0000	    -10.7298	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  4.7310e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           2	       0.075	 4.08754e+07	          99	      7.2803	     12.9955	  0.00162532	  7.1109e-11	  3.1442e-07	  1.8413e-04	  5.3482e-03	  1.5625e-08	  3.4166e-04	  1.7651e-03	  4.2289e-06	  1.5254e-03	  4.6738e-04	  5.1864e-03	  1.4793e-03	  1.5672e-04	  1.2935e-03	  1.3840e-07	  7.7231e-07	  2.8499e-03	 -2.1630e-08	  1.1759e-01	  8.9456e-07	  2.7231e-06	  4.2926e-09	  9.9994e+01	  2.2679e-09	  1.8633e-02	 -2.7131e-04	     -2.3560	     -2.0000	    -11.4250	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  4.7310e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           3	       0.125	 4.08754e+07	          99	     7.19049	     13.0853	  0.00195404	  9.8852e-11	  4.6354e-07	  1.8413e-04	  5.5124e-03	  1.2821e-08	  3.4138e-04	  2.1689e-03	  4.3453e-06	  1.5254e-03	  4.6741e-04	  5.3255e-03	  1.7814e-03	  1.7196e-04	  1.2788e-03	  1.4847e-07	  7.4646e-07	  2.8501e-03	 -1.4388e-08	  1.1728e-01	  3.1038e-07	  2.6638e-06	  1.4364e-09	  9.9994e+01	  1.3873e-09	  1.1517e-02	 -1.6674e-04	     -2.1860	     -2.0000	    -11.7525	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  4.7310e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           4	       0.175	 4.08754e+07	          99	     7.13679	      13.139	  0.00217938	  1.2274e-10	  5.9682e-07	  1.8413e-04	  5.6249e-03	  1.1403e-08	  3.4123e-04	  2.4548e-03	  4.4281e-06	  1.5254e-03	  4.6745e-04	  5.4203e-03	  1.9879e-03	  1.8419e-04	  1.2674e-03	  1.5578e-07	  7.2472e-07	  2.8503e-03	 -1.0251e-08	  1.1728e-01	  1.6433e-07	  2.6303e-06	  7.2391e-10	  9.9994e+01	  9.4779e-10	  9.0222e-03	 -1.1424e-04	     -2.0850	     -2.0000	    -11.9487	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  4.7310e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           5	       0.225	 4.08754e+07	          99	     7.10262	     13.1731	  0.00233512	  1.4146e-10	  7.0652e-07	  1.8413e-04	  5.7027e-03	  1.0589e-08	  3.4114e-04	  2.6569e-03	  4.4868e-06	  1.5254e-03	  4.6748e-04	  5.4856e-03	  2.1304e-03	  1.9321e-04	  1.2598e-03	  1.6034e-07	  7.0680e-07	  2.8505e-03	 -7.5037e-09	  1.1726e-01	  9.8594e-08	  2.5950e-06	  4.0411e-10	  9.9994e+01	  6.7529e-10	  8.2797e-03	 -8.1597e-05	     -2.0210	     -2.0000	    -12.0736	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.1340e-01	 -2.0437e-11	  1.1267e-01	 -1.5074e-08	  4.7310e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           6	       0.275	 4.08754e+07	          99	     7.06002	     13.2157	  0.00233512	  1.4146e-10	  7.0657e-07	  1.8413e-04	  5.7027e-03	  9.6540e-09	  3.4105e-04	  2.6931e-03	  4.4868e-06	  1.5254e-03	  9.0604e-25	  5.4862e-03	  2.1324e-03	  3.1836e-25	  6.3794e-26	  3.4583e-28	  4.6853e-29	  0.0000e+00	  0.0000e+00	  6.5822e-05	  9.8332e-08	  3.1132e-06	  4.7632e-10	  1.0000e+02	  6.1249e-12	  0.0000e+00	  0.0000e+00	     -1.9780	     -2.0000	    -12.2285	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.7310e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           7	       0.325	 4.08754e+07	          99	     7.03127	     13.2445	  0.00233512	  1.4147e-10	  7.0663e-07	  1.8413e-04	  5.7027e-03	  9.0737e-09	  3.4099e-04	  2.7195e-03	  4.4868e-06	  1.5254e-03	  5.7462e-29	  5.4865e-03	  2.1336e-03	  1.9492e-29	  3.9797e-31	  2.2198e-32	  3.0642e-34	  0.0000e+00	  0.0000e+00	  4.0804e-05	  6.1119e-08	  3.0071e-06	  2.9561e-10	  1.0000e+02	  3.8369e-12	  0.0000e+00	  0.0000e+00	     -1.9490	     -2.0000	    -12.3331	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.7310e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           8	       0.375	 4.08754e+07	          99	     7.01242	     13.2633	  0.00233512	  1.4147e-10	  7.0668e-07	  1.8413e-04	  5.7027e-03	  8.7141e-09	  3.4095e-04	  2.7378e-03	  4.4868e-06	  1.5254e-03	  6.1499e-29	  5.4867e-03	  2.1343e-03	  1.9628e-29	  4.0075e-31	  2.4470e-32	  3.3779e-34	  0.0000e+00	  0.0000e+00	  2.5243e-05	  3.7756e-08	  2.9408e-06	  1.8240e-10	  1.0000e+02	  2.3874e-12	  0.0000e+00	  0.0000e+00	     -1.9300	     -2.0000	    -12.4017	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.7310e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	           9	       0.425	 4.08754e+07	          99	     6.99853	     13.2772	  0.00233511	  1.4147e-10	  7.0673e-07	  1.8413e-04	  5.7027e-03	  8.4591e-09	  3.4092e-04	  2.7517e-03	  4.4868e-06	  1.5254e-03	  5.6433e-29	  5.4869e-03	  2.1349e-03	  1.8145e-29	  3.7048e-31	  2.2240e-32	  3.0700e-34	  0.0000e+00	  0.0000e+00	  1.7826e-05	  2.6907e-08	  2.9100e-06	  1.2987e-10	  1.0000e+02	  1.6769e-12	  0.0000e+00	  0.0000e+00	     -1.9160	     -2.0000	    -12.4523	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.7310e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	          10	       0.475	 4.08754e+07	          99	      6.9896	     13.2862	  0.00233511	  1.4148e-10	  7.0678e-07	  1.8413e-04	  5.7027e-03	  8.2995e-09	  3.4091e-04	  2.7609e-03	  4.4868e-06	  1.5254e-03	  5.6307e-29	  5.4870e-03	  2.1352e-03	  1.7822e-29	  3.6387e-31	  2.2317e-32	  3.0806e-34	  0.0000e+00	  0.0000e+00	  1.0877e-05	  1.6739e-08	  2.8798e-06	  8.0736e-11	  1.0000e+02	  1.0658e-12	  0.0000e+00	  0.0000e+00	     -1.9070	     -2.0000	    -12.4848	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.7310e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
           1	      transp	          11	       0.525	 4.08754e+07	          99	     6.98265	     13.2931	  0.00233511	  1.4148e-10	  7.0683e-07	  1.8413e-04	  5.7027e-03	  8.1777e-09	  3.4089e-04	  2.7682e-03	  4.4868e-06	  1.5254e-03	  5.1822e-29	  5.4870e-03	  2.1355e-03	  1.6719e-29	  3.4135e-31	  2.0252e-32	  2.7955e-34	  0.0000e+00	  0.0000e+00	  8.8771e-06	  1.3263e-08	  2.8705e-06	  6.3939e-11	  1.0000e+02	  8.2423e-13	  0.0000e+00	  0.0000e+00	     -1.9000	     -2.0000	    -12.5101	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.7310e+02	  1.4442e-13	  8.9669e-13	  3.5324e-13	  1.9362e-12	  1.7700e-12	  3.7661e-13	  3.7388e-13	  5.8510e-12	
